"","Date","Plot","EVI","EVI2","GNDVI","NDRE","NDVI","NGRDI","NIRRENDVI","RedEdgeNDVI","RENDVI","RGBVI","SAVI","VARI","PM","EXPT_YEAR","Crop","IRR","ET_wb","DAS","Kc"
"461",2021-01-06,2,0.427729163,0.256917845,0.20068342,0.066112219,0.159461508,-0.040756548,0.191401409,0.066112219,0.159461508,0.031221351,0.239270044,-0.099984919,1.97151779955671,"2020-2021","Sweet corn",75,0.09,43,0.0456501077597352
"467",2021-01-06,3,0.474398815,0.321102288,0.209972119,0.059953532,0.198830324,-0.008461232,0.238584705,0.059953532,0.198830324,0.067958731,0.298378917,-0.064381472,1.97151779955671,"2020-2021","Sweet corn",100,0.39,43,0.197817133625519
"468",2021-01-06,4,0.444642942,0.26732172,0.171028747,0.062319653,0.165590309,-0.003646718,0.19867655,0.062319653,0.165590309,0.101769375,0.248396312,-0.03606643,1.97151779955671,"2020-2021","Sweet corn",50,0.79,43,0.400706501446565
"469",2021-01-06,5,0.502969663,0.297095436,0.192250359,0.094010417,0.182478448,-0.007686782,0.21891523,0.094010417,0.182478448,0.103658405,0.273690733,-0.029699802,1.97151779955671,"2020-2021","Sweet corn",75,1.43,43,0.725329489960237
"470",2021-01-06,6,0.445951192,0.314368037,0.234216246,0.100137191,0.194672643,-0.038242325,0.233621299,0.100137191,0.194672643,0.042674545,0.292057865,-0.001314394,1.97151779955671,"2020-2021","Sweet corn",25,0.52,43,0.263756178167359
"471",2021-01-06,7,0.5032476,0.339197221,0.246702369,0.098179183,0.212478579,-0.03312374,0.254901714,0.098179183,0.212478579,0.069913054,0.318782762,-0.055759829,1.97151779955671,"2020-2021","Sweet corn",100,0.85,43,0.431139906619722
"472",2021-01-06,8,0.384128389,0.244193193,0.204925958,0.064847632,0.15125566,-0.053695998,0.18162526,0.064847632,0.15125566,-0.263776772,0.226955085,-0.384641651,1.97151779955671,"2020-2021","Sweet corn",50,0.33,43,0.167383728452363
"473",2021-01-06,9,0.467321538,0.33889576,0.245626822,0.103304179,0.217776968,-0.025166424,0.261369048,0.103304179,0.217776968,0.210430029,0.326698251,0.292336006,1.97151779955671,"2020-2021","Sweet corn",75,1.43,43,0.725329489960237
"474",2021-01-07,1,0.383974558,0.279287397,0.207710829,0.072514977,0.178347926,-0.026852535,0.214004608,0.072514977,0.178347926,0.072695094,0.267564516,-0.072414878,2.4738726062238,"2020-2021","Sweet corn",25,0.88,44,0.355717589412683
"475",2021-01-07,10,0.492479438,0.307019171,0.207088277,0.053293769,0.20072971,-0.001600617,0.240936165,0.053293769,0.20072971,0.146711459,0.301260085,0.047614039,2.4738726062238,"2020-2021","Sweet corn",25,0.27,44,0.109140624024346
"476",2021-01-07,11,0.507665189,0.350567395,0.222905806,0.068247742,0.226845161,0.009676129,0.272181935,0.068247742,0.226845161,0.434274898,0.340215484,0.264724811,2.4738726062238,"2020-2021","Sweet corn",50,1.05,44,0.424435760094678
"477",2021-01-07,12,0.547230889,0.325160935,0.181623149,0.064535666,0.203259758,0.026538358,0.243959623,0.064535666,0.203259758,0.269063242,0.304971736,0.156768114,2.4738726062238,"2020-2021","Sweet corn",100,1.5,33,0.606336800135254
"482",2021-01-07,2,0.398321617,0.273840643,0.18840477,0.046940892,0.17061355,-0.015088144,0.204725199,0.046940892,0.17061355,-0.083679799,0.255986865,-0.206055894,2.4738726062238,"2020-2021","Sweet corn",75,1.43,44,0.578041082795609
"488",2021-01-07,3,0.44348554,0.312658152,0.189290698,0.060218023,0.199547965,0.015617733,0.239485465,0.060218023,0.199547965,0.037207024,0.299383721,-0.074174991,2.4738726062238,"2020-2021","Sweet corn",100,1.5,44,0.606336800135254
"489",2021-01-07,4,0.372046093,0.289821743,0.197765448,0.044940152,0.179244996,-0.015432985,0.215171889,0.044940152,0.179244996,-0.037709118,0.269018712,-0.169449634,2.4738726062238,"2020-2021","Sweet corn",50,0.06,44,0.0242534720054102
"490",2021-01-07,5,0.507486339,0.304169604,0.187381197,0.040931907,0.185984365,0.002046904,0.223153672,0.040931907,0.185984365,-0.066816479,0.279010492,-0.167700958,2.4738726062238,"2020-2021","Sweet corn",75,1.43,44,0.578041082795609
"491",2021-01-07,6,0.460511819,0.300900644,0.191799151,0.060997072,0.189964866,0.002438882,0.228001757,0.060997072,0.189964866,0.033920779,0.285019763,-0.090360451,2.4738726062238,"2020-2021","Sweet corn",25,0.06,44,0.0242534720054102
"492",2021-01-07,7,0.423136307,0.295626878,0.217552614,0.047253111,0.189900728,-0.024158835,0.227899404,0.047253111,0.189900728,0.073929848,0.284892124,-0.042446386,2.4738726062238,"2020-2021","Sweet corn",100,1.5,44,0.606336800135254
"493",2021-01-07,8,0.375101228,0.228978639,0.19384724,0.033881672,0.141886206,-0.05121841,0.17030072,0.033881672,0.141886206,-0.133061585,0.21294508,-0.24784036,2.4738726062238,"2020-2021","Sweet corn",50,1.05,44,0.424435760094678
"494",2021-01-07,9,0.45755113,0.314666929,0.222845599,0.043825687,0.209982596,-0.007725012,0.252005221,0.043825687,0.209982596,0.246858779,0.315039781,0.113232824,2.4738726062238,"2020-2021","Sweet corn",75,1.43,44,0.578041082795609
"495",2021-01-08,1,0.460149309,0.329610909,0.240425836,0.107589909,0.213134729,-0.024193952,0.255735373,0.107589909,0.213134729,0.096662794,0.319606299,-0.059996102,1.80817121616125,"2020-2021","Sweet corn",25,0.88,45,0.486679575548294
"496",2021-01-08,10,0.497391089,0.381331355,0.256475424,0.119419421,0.255276588,0.005170406,0.306300736,0.119419421,0.255276588,0.44221475,0.381881808,0.272667563,1.80817121616125,"2020-2021","Sweet corn",25,0.88,45,0.486679575548294
"497",2021-01-08,11,0.537695353,0.408245854,0.268927409,0.121423669,0.276105587,0.015204575,0.331364716,0.121423669,0.276105587,0.432406411,0.413444053,0.258285991,1.80817121616125,"2020-2021","Sweet corn",50,1.05,45,0.580697220824669
"498",2021-01-08,12,0.561064022,0.378634486,0.213845672,0.069452856,0.238875431,0.031376214,0.286617939,0.069452856,0.238875431,0.261198511,0.358333507,0.1391586,1.80817121616125,"2020-2021","Sweet corn",100,0.8,28,0.442435977771176
"503",2021-01-08,2,0.465930896,0.307354919,0.205133415,0.077657283,0.192457772,-0.009766218,0.23095716,0.077657283,0.192457772,0.018924088,0.288789474,-0.115235034,1.80817121616125,"2020-2021","Sweet corn",75,0.4,45,0.221217988885588
"509",2021-01-08,3,0.484011197,0.353311457,0.222861259,0.087708645,0.225978655,0.008175027,0.271183565,0.087708645,0.225978655,0.177452342,0.339045891,0.020242163,1.80817121616125,"2020-2021","Sweet corn",100,0.01,45,0.0055304497221397
"510",2021-01-08,4,0.486007642,0.311086073,0.204494678,0.080827515,0.193984205,-0.007742932,0.23276754,0.080827515,0.193984205,0.087205669,0.291103354,-0.053387591,1.80817121616125,"2020-2021","Sweet corn",50,1.05,45,0.580697220824669
"511",2021-01-08,5,0.534396325,0.332088202,0.213006689,0.085004459,0.210053512,0.000781494,0.251924192,0.085004459,0.210053512,0.25963122,0.315033445,0.140310904,1.80817121616125,"2020-2021","Sweet corn",75,0.03,45,0.0165913491664191
"512",2021-01-08,6,0.511216714,0.348099654,0.20875209,0.085989969,0.220671125,0.017117268,0.26479102,0.085989969,0.220671125,0.337177896,0.331001911,0.186749432,1.80817121616125,"2020-2021","Sweet corn",25,0.88,45,0.486679575548294
"513",2021-01-08,7,0.480465421,0.355806128,0.237924349,0.116019387,0.233037615,0.000199136,0.279678643,0.116019387,0.233037615,0.11209883,0.349596417,-0.002174096,1.80817121616125,"2020-2021","Sweet corn",100,1.5,45,0.829567458320956
"514",2021-01-08,8,0.429754069,0.284545705,0.214140561,0.059084718,0.177282757,-0.034817488,0.212865704,0.059084718,0.177282757,0.159448646,0.266141378,0.01889221,1.80817121616125,"2020-2021","Sweet corn",50,1.05,45,0.580697220824669
"515",2021-01-08,9,0.534549246,0.418448176,0.283998959,0.123819728,0.28398161,0.007427134,0.340789382,0.123819728,0.28398161,0.314253084,0.422629329,0.148096386,1.80817121616125,"2020-2021","Sweet corn",75,1.36,45,0.752141162211
"516",2021-01-09,1,0.46175762,0.329420573,0.243389391,0.107399589,0.212790947,-0.027643796,0.255337687,0.107399589,0.212790947,0.109392077,0.3191062,-0.045813826,2.0518747868177,"2020-2021","Sweet corn",25,0.88,46,0.428876072581804
"517",2021-01-09,10,0.485212965,0.379028249,0.262580506,0.119656449,0.257251593,0.001439642,0.308705011,0.119656449,0.257251593,0.339867173,0.384875798,0.18914135,2.0518747868177,"2020-2021","Sweet corn",25,0.01,46,0.00487359173388414
"518",2021-01-09,11,0.525327672,0.411931909,0.275859452,0.122780605,0.280493794,0.01292794,0.336627377,0.122780605,0.280493794,0.213216746,0.419815759,0.076764331,2.0518747868177,"2020-2021","Sweet corn",50,0.3,46,0.146207752016524
"519",2021-01-09,12,0.56178547,0.378872683,0.212566884,0.06971561,0.23903834,0.032735412,0.286819044,0.06971561,0.23903834,0.331076184,0.358605435,0.195038493,2.0518747868177,"2020-2021","Sweet corn",100,0.63,84,0.307036279234701
"524",2021-01-09,2,0.467463248,0.307190911,0.207572997,0.077856252,0.19229723,-0.012423259,0.230807337,0.077856252,0.19229723,0.087138264,0.288468929,-0.04951237,2.0518747868177,"2020-2021","Sweet corn",75,0.5,46,0.243679586694207
"530",2021-01-09,3,0.483993742,0.35272788,0.226496639,0.087717182,0.225952406,0.004411482,0.271125814,0.087717182,0.225952406,0.215946779,0.338957422,0.057179272,2.0518747868177,"2020-2021","Sweet corn",100,0.61,46,0.297289095766932
"531",2021-01-09,4,0.482952618,0.311757477,0.205005135,0.081179961,0.194673057,-0.007531667,0.233616341,0.081179961,0.194673057,0.142430015,0.292090608,0.001321849,2.0518747868177,"2020-2021","Sweet corn",50,0.03,46,0.0146207752016524
"532",2021-01-09,5,0.536538462,0.333300848,0.208395984,0.084904629,0.210690463,0.006398215,0.252819855,0.084904629,0.210690463,0.30839147,0.316102621,0.182511518,2.0518747868177,"2020-2021","Sweet corn",75,0.36,46,0.175449302419829
"533",2021-01-09,6,0.51170485,0.349250186,0.213446915,0.086349833,0.221120277,0.012778575,0.265365854,0.086349833,0.221120277,0.138219751,0.331734816,0.024560019,2.0518747868177,"2020-2021","Sweet corn",25,0.13,46,0.0633566925404938
"534",2021-01-09,7,0.481385508,0.355960959,0.239128784,0.116161797,0.233170552,-0.000949267,0.279820694,0.116161797,0.233170552,0.109801709,0.349731013,-0.004125527,2.0518747868177,"2020-2021","Sweet corn",100,0.42,46,0.204690852823134
"535",2021-01-09,8,0.42934716,0.283719906,0.216252717,0.058047289,0.176910326,-0.037452446,0.212392663,0.058047289,0.176910326,0.095052265,0.26552038,-0.039589069,2.0518747868177,"2020-2021","Sweet corn",50,1.05,46,0.511727132057834
"536",2021-01-09,9,0.534634615,0.41812892,0.287886017,0.123799445,0.283789035,0.002951943,0.340561242,0.123799445,0.283789035,0.460324409,0.422270982,0.271905512,2.0518747868177,"2020-2021","Sweet corn",75,1.09,46,0.531221498993371
"537",2021-01-10,1,0.444141665,0.349293064,0.246293303,0.107446882,0.226168591,-0.016108545,0.271423788,0.107446882,0.226168591,0.08338766,0.339289838,-0.094384236,2.03827083362318,"2020-2021","Sweet corn",25,0.47,47,0.230587609971605
"538",2021-01-10,10,0.499022408,0.394244819,0.274291421,0.115730656,0.26404857,-0.004376577,0.316872372,0.115730656,0.26404857,0.113901388,0.395061078,0.028694234,2.03827083362318,"2020-2021","Sweet corn",25,0.63,47,0.309085519749173
"539",2021-01-10,11,0.565144962,0.432893265,0.277733417,0.119752698,0.289461385,0.019612281,0.347278634,0.119752698,0.289461385,0.231574377,0.433184633,0.100751778,2.03827083362318,"2020-2021","Sweet corn",50,0.79,47,0.38758342952674
"540",2021-01-10,12,0.554901669,0.385588087,0.233373798,0.077191106,0.243979567,0.016228365,0.29275601,0.077191106,0.243979567,0.226164663,0.365985577,0.134554087,2.03827083362318,"2020-2021","Sweet corn",100,0.96,19,0.470987458665406
"545",2021-01-10,2,0.458779851,0.327878742,0.229433097,0.092126998,0.203516874,-0.023743339,0.244231794,0.092126998,0.203516874,0.058878768,0.305364121,-0.08419125,2.03827083362318,"2020-2021","Sweet corn",75,1,47,0.490611936109798
"551",2021-01-10,3,0.485945355,0.366739157,0.233451215,0.105301843,0.237696118,0.009731598,0.285292017,0.105301843,0.237696118,0.194953441,0.35660523,0.036014028,2.03827083362318,"2020-2021","Sweet corn",100,1.4,47,0.686856710553717
"552",2021-01-10,4,0.475725011,0.317563631,0.194145323,0.094749443,0.197905067,0.007274499,0.237519488,0.094749443,0.197905067,0.016097869,0.296941815,-0.10542785,2.03827083362318,"2020-2021","Sweet corn",50,0.69,47,0.33852223591576
"553",2021-01-10,5,0.540969479,0.33804401,0.211007012,0.082455617,0.212040877,0.004969417,0.254427868,0.082455617,0.212040877,0.035719827,0.318102342,0.087701948,2.03827083362318,"2020-2021","Sweet corn",75,0.9,47,0.441550742498818
"554",2021-01-10,6,0.483423318,0.355331243,0.227881953,0.084002014,0.225962749,0.002641581,0.271146489,0.084002014,0.225962749,0.102354644,0.339037251,0.160007559,2.03827083362318,"2020-2021","Sweet corn",25,0.56,47,0.274742684221487
"555",2021-01-10,7,0.485730519,0.353773611,0.241871451,0.086797883,0.230286526,-0.007265101,0.276402943,0.086797883,0.230286526,0.116262261,0.345534331,-0.013864722,2.03827083362318,"2020-2021","Sweet corn",100,0.98,47,0.480799697387602
"556",2021-01-10,8,0.41826087,0.278303178,0.198670494,0.053843481,0.172010878,-0.025043058,0.20638465,0.053843481,0.172010878,0.03054584,0.25802236,-0.111447764,2.03827083362318,"2020-2021","Sweet corn",50,0.09,47,0.0441550742498818
"557",2021-01-10,9,0.535552274,0.415614282,0.278783755,0.123144021,0.277406772,0.005093228,0.332961852,0.123144021,0.277406772,0.287068153,0.415002147,0.173050048,2.03827083362318,"2020-2021","Sweet corn",75,1.31,47,0.642701636303835
"558",2021-01-11,1,0.366865672,0.374254173,0.617219638,0.061087069,0.234914992,-0.487607235,0.281937146,0.061087069,0.234914992,-0.246949905,0.352488408,-0.386987952,1.8855709754874,"2020-2021","Sweet corn",25,0.54,48,0.286385401037697
"559",2021-01-11,10,0.392985341,0.363489037,0.228029197,0.047869445,0.254464513,0.035487334,0.305286868,0.047869445,0.254464513,-0.169345567,0.38178283,-0.268427927,1.8855709754874,"2020-2021","Sweet corn",25,0.74,48,0.392454068088696
"560",2021-01-11,11,0.423948832,0.392079563,0.226726412,0.069549535,0.273198138,0.055213054,0.327741024,0.069549535,0.273198138,-0.02065492,0.40966916,-0.091606519,1.8855709754874,"2020-2021","Sweet corn",50,0.49,48,0.259868234274947
"561",2021-01-11,12,0.457450457,0.380509279,0.184657814,0.020251572,0.24462069,0.065903984,0.293679513,0.020251572,0.24462069,-0.187399594,0.367156187,-0.049296264,1.8855709754874,"2020-2021","Sweet corn",100,1.5,60,0.795515002882492
"566",2021-01-11,2,0.445036532,0.37329728,0.205070064,0.044434893,0.230897518,0.028455414,0.277065563,0.044434893,0.230897518,-0.274848977,0.346343094,-0.396549479,1.8855709754874,"2020-2021","Sweet corn",75,0.33,48,0.175013300634148
"572",2021-01-11,3,0.39842665,0.355421378,0.190698172,0.065406347,0.244121517,0.05957993,0.292981811,0.065406347,0.244121517,-0.0935652,0.366395124,-0.208437817,1.8855709754874,"2020-2021","Sweet corn",100,1.5,48,0.795515002882492
"573",2021-01-11,4,0.467239141,0.371350854,0.16870951,0.051890713,0.227729605,0.06233221,0.273168291,0.051890713,0.227729605,-0.156307164,0.341544382,-0.250103284,1.8855709754874,"2020-2021","Sweet corn",50,0.82,48,0.434881534909096
"574",2021-01-11,5,0.511712011,0.415129127,0.17767009,0.013182547,0.249576516,0.074550706,0.299493102,0.013182547,0.249576516,-0.291392364,0.374356753,-0.137154555,1.8855709754874,"2020-2021","Sweet corn",75,1.43,48,0.758390969414642
"575",2021-01-11,6,0.467089225,0.441547687,0.229952941,0.033105882,0.28429281,0.061098039,0.341103268,0.033105882,0.28429281,-0.186392157,0.426447059,-0.289281648,1.8855709754874,"2020-2021","Sweet corn",25,0.68,48,0.360633467973396
"576",2021-01-11,7,0.458312469,0.424272315,0.246737549,0.026810297,0.27227756,0.030302182,0.326709569,0.026810297,0.27227756,0.186468433,0.4084723,0.045887824,1.8855709754874,"2020-2021","Sweet corn",100,1.5,48,0.795515002882492
"577",2021-01-11,8,0.483765483,0.406374146,0.406189979,0.000480167,0.24230167,-0.222473904,0.290741127,0.000480167,0.24230167,-0.432964509,0.363543841,-0.5760901,1.8855709754874,"2020-2021","Sweet corn",50,1.05,48,0.556860502017744
"578",2021-01-11,9,0.385177275,0.343362832,0.619691034,0.061808657,0.255051006,-0.509906207,0.306104218,0.061808657,0.255051006,-0.091202095,0.379775685,-0.10827316,1.8855709754874,"2020-2021","Sweet corn",75,1.43,48,0.758390969414642
"579",2021-01-12,1,0.360575264,0.345243686,0.208903343,0.073805368,0.231546188,0.031284373,0.277781986,0.073805368,0.231546188,-0.011673932,0.347304462,-0.096289901,1.35971544443753,"2020-2021","Sweet corn",25,0.88,49,0.647194237294281
"580",2021-01-12,10,0.404073092,0.383920487,0.236439074,0.01295589,0.264972114,0.039778604,0.317943214,0.01295589,0.264972114,0.029506507,0.397429006,-0.022930918,1.35971544443753,"2020-2021","Sweet corn",25,0.88,49,0.647194237294281
"581",2021-01-12,11,0.409291257,0.389044301,0.237647554,0.029976164,0.284252068,0.061033226,0.341124352,0.029976164,0.284252068,-0.10656526,0.425656325,0.171704956,1.35971544443753,"2020-2021","Sweet corn",50,1.05,49,0.772220396771585
"582",2021-01-12,12,0.468971569,0.41271326,0.207190415,0.020094901,0.267894821,0.072122869,0.321450627,0.020094901,0.267894821,-0.08096494,0.401896108,0.173857439,1.35971544443753,"2020-2021","Sweet corn",100,1.5,62,1.10317199538798
"587",2021-01-12,2,0.430816656,0.345445712,0.181131999,0.06016178,0.220604407,0.047121488,0.264730139,0.06016178,0.220604407,-0.152531045,0.331069335,-0.267257518,1.35971544443753,"2020-2021","Sweet corn",75,1.43,49,1.05169063560321
"593",2021-01-12,3,0.394072423,0.350950266,0.193469586,0.072068462,0.23876399,0.055477697,0.286493106,0.072068462,0.23876399,-0.052923899,0.358240065,-0.136524645,1.35971544443753,"2020-2021","Sweet corn",100,1.5,49,1.10317199538798
"594",2021-01-12,4,0.442366187,0.349180191,0.175713141,0.062636218,0.220336538,0.051949119,0.264180689,0.062636218,0.220336538,0.178896234,0.330484776,0.538102997,1.35971544443753,"2020-2021","Sweet corn",50,1.05,49,0.772220396771585
"595",2021-01-12,5,0.520720535,0.414314045,0.21521728,0.05110054,0.260617125,0.054471587,0.312764207,0.05110054,0.260617125,0.051172538,0.391115968,-0.035582677,1.35971544443753,"2020-2021","Sweet corn",75,1.43,49,1.05169063560321
"596",2021-01-12,6,0.425661538,0.403833026,0.233758671,0.068137482,0.266859365,0.043500105,0.32020391,0.068137482,0.266859365,0.227471095,0.400414127,0.066453647,1.35971544443753,"2020-2021","Sweet corn",25,0.88,49,0.647194237294281
"597",2021-01-12,7,0.369404472,0.323201704,0.210246145,0.051599941,0.229323843,0.028474199,0.275201661,0.051599941,0.229323843,0.184159253,0.343940383,0.042869217,1.35971544443753,"2020-2021","Sweet corn",100,1.5,49,1.10317199538798
"598",2021-01-12,8,0.435499067,0.375634375,0.197283272,0.052948718,0.229542125,0.039004884,0.275555556,0.052948718,0.229542125,-0.275762504,0.344447497,-0.411147541,1.35971544443753,"2020-2021","Sweet corn",50,1.05,49,0.772220396771585
"599",2021-01-12,9,0.424014045,0.390074733,0.248927052,0.050745351,0.270734205,0.032917914,0.324974003,0.050745351,0.270734205,0.014985618,0.405978878,-0.103488754,1.35971544443753,"2020-2021","Sweet corn",75,1.43,49,1.05169063560321
"600",2021-01-13,1,0.357766049,0.335655202,0.264932242,0.076397698,0.240237791,-0.017342112,0.288325237,0.076397698,0.240237791,0.134788789,0.358083387,0.008968754,1.61895418187704,"2020-2021","Sweet corn",25,0.88,50,0.543560781306186
"601",2021-01-13,10,0.452181095,0.362331636,0.265832494,0.083180902,0.267129723,0.011808564,0.320486146,0.083180902,0.267129723,0.029129723,0.396507735,0.194070415,1.61895418187704,"2020-2021","Sweet corn",25,0.88,50,0.543560781306186
"602",2021-01-13,11,0.428526719,0.382,0.309300343,0.083241318,0.288112199,-0.011067294,0.345733367,0.083241318,0.288112199,0.086897341,0.427933376,0.263279043,1.61895418187704,"2020-2021","Sweet corn",50,1.05,50,0.648566841331244
"603",2021-01-13,12,0.406705277,0.395590229,0.263751387,0.065795754,0.274927858,0.021513596,0.330016648,0.065795754,0.274927858,0.180482797,0.412518036,0.093266269,1.61895418187704,"2020-2021","Sweet corn",100,1.5,61,0.926524059044635
"608",2021-01-13,2,0.332149098,0.305464274,0.246036514,0.100630153,0.209380153,-0.031724087,0.251224971,0.100630153,0.209380153,-0.004702118,0.313326455,-0.156504647,1.61895418187704,"2020-2021","Sweet corn",75,1.43,50,0.883286269622552
"614",2021-01-13,3,0.406397985,0.35223092,0.279469496,0.099952255,0.256151194,-0.015230769,0.307445623,0.099952255,0.256151194,0.302956233,0.382829988,0.620929985,1.61895418187704,"2020-2021","Sweet corn",100,1.5,50,0.926524059044635
"615",2021-01-13,4,0.333250603,0.309108482,0.229776068,0.064705963,0.204298667,-0.02074186,0.245144937,0.064705963,0.204298667,0.361114164,0.306488529,0.264457583,1.61895418187704,"2020-2021","Sweet corn",50,1.05,50,0.648566841331244
"616",2021-01-13,5,0.377689617,0.344061174,0.236492368,0.070591197,0.235821695,0.00702988,0.282974992,0.070591197,0.235821695,0.507918155,0.35360078,0.296047418,1.61895418187704,"2020-2021","Sweet corn",75,1.43,50,0.883286269622552
"617",2021-01-13,6,0.388645214,0.348428549,0.260056346,0.076661502,0.245833216,-0.006636146,0.295055642,0.076661502,0.245833216,0.437561628,0.366887539,0.276731934,1.61895418187704,"2020-2021","Sweet corn",25,0.88,50,0.543560781306186
"618",2021-01-13,7,0.415636172,0.345610498,0.248406188,0.069148211,0.25009367,0.011081465,0.30011354,0.069148211,0.25009367,0.158400511,0.37386606,0.016356798,1.61895418187704,"2020-2021","Sweet corn",100,1.5,50,0.926524059044635
"619",2021-01-13,8,0.333945823,0.281389062,0.194316882,0.029014296,0.182258501,-0.007792657,0.218758652,0.029014296,0.182258501,-0.019387602,0.273501354,-0.110817156,1.61895418187704,"2020-2021","Sweet corn",50,1.05,50,0.648566841331244
"620",2021-01-13,9,0.481123991,0.401647007,0.28134668,0.107074111,0.291836608,0.022244467,0.350133051,0.107074111,0.291836608,0.27392564,0.427639767,0.26682666,1.61895418187704,"2020-2021","Sweet corn",75,1.43,50,0.883286269622552
"621",2021-01-14,1,0.40954464,0.350298069,0.250203748,0.098582568,0.247341215,0.005411898,0.296821783,0.098582568,0.247341215,0.204270386,0.370156152,0.050292578,1.30609937417228,"2020-2021","Sweet corn",25,0.88,51,0.673761903115285
"622",2021-01-14,10,0.396344746,0.359243843,0.261571531,0.044830387,0.280365417,0.033208741,0.336515405,0.044830387,0.280365417,0.033562216,0.410813008,0.163220745,1.30609937417228,"2020-2021","Sweet corn",25,0.88,51,0.673761903115285
"623",2021-01-14,11,0.434236723,0.385444978,0.287988896,0.068115745,0.304402221,0.032315854,0.36528686,0.068115745,0.304402221,0.090499692,0.447643224,0.051429631,1.30609937417228,"2020-2021","Sweet corn",50,0.34,51,0.260317098930906
"624",2021-01-14,12,0.404138022,0.415685244,0.24341222,0.03524826,0.282238206,0.05120959,0.338728538,0.03524826,0.282238206,0.456428461,0.423288985,0.271938128,1.30609937417228,"2020-2021","Sweet corn",100,1.63,59,1.24799079781581
"629",2021-01-14,2,0.379807939,0.313242844,0.222335513,0.073152476,0.210484073,-0.006170538,0.252701349,0.073152476,0.210484073,0.335799138,0.315752643,0.551505077,1.30609937417228,"2020-2021","Sweet corn",75,1.47,51,1.12548863361303
"634",2021-01-14,3,0.42604888,0.354853472,0.244443874,0.098699166,0.25375882,0.018880051,0.304596536,0.098699166,0.25375882,0.469631815,0.379676217,0.413581783,1.30609937417228,"2020-2021","Sweet corn",100,1.58,51,1.20970887150244
"635",2021-01-14,4,0.358985113,0.330157233,0.217709075,0.078509759,0.215460892,0.003557487,0.258546802,0.078509759,0.215460892,0.378578145,0.323269697,0.220493721,1.30609937417228,"2020-2021","Sweet corn",50,1.05,51,0.803920452580738
"636",2021-01-14,5,0.418988838,0.416923645,0.247523937,0.03884384,0.276446226,0.039679359,0.331763527,0.03884384,0.276446226,0.463580494,0.414798486,0.216399466,1.30609937417228,"2020-2021","Sweet corn",75,1.4,51,1.07189393677432
"637",2021-01-14,6,0.37779717,0.360556691,0.253716257,0.06675015,0.257939412,0.014752549,0.309590582,0.06675015,0.257939412,0.178057577,0.38589994,0.025578385,1.30609937417228,"2020-2021","Sweet corn",25,0.88,51,0.673761903115285
"638",2021-01-14,7,0.390157246,0.343127072,0.252113473,0.064922695,0.252852015,0.011054666,0.303420762,0.064922695,0.252852015,0.152795417,0.377670911,0.016111264,1.30609937417228,"2020-2021","Sweet corn",100,1.59,51,1.21736525676512
"639",2021-01-14,8,0.334480706,0.296003662,0.211420878,0.036178102,0.196230002,-0.009898622,0.235403136,0.036178102,0.196230002,-0.038365038,0.294390939,-0.176662293,1.30609937417228,"2020-2021","Sweet corn",50,1.54,51,1.17908333045175
"640",2021-01-14,9,0.425465702,0.384983011,0.275238038,0.057937409,0.296842678,0.036509183,0.356133398,0.057937409,0.296842678,-0.006340019,0.431479466,0.163300935,1.30609937417228,"2020-2021","Sweet corn",75,2.19,51,1.67674837252554
"641",2021-01-15,1,0.505882582,0.379834962,0.257679371,0.108652148,0.25585118,0.004819117,0.30692438,0.108652148,0.25585118,0.582024198,0.383285714,0.675643073,2.20939454063631,"2020-2021","Sweet corn",25,0.42,52,0.19009732860073
"642",2021-01-15,10,0.561092981,0.429285901,0.289099521,0.137424104,0.296364985,0.016070532,0.355588907,0.137424104,0.296364985,0.255905045,0.443745858,0.150539954,2.20939454063631,"2020-2021","Sweet corn",25,0.43,52,0.194623455472176
"643",2021-01-15,11,0.607011345,0.496540271,0.306901834,0.151365161,0.351208631,0.059855769,0.421490385,0.151365161,0.351208631,0.567195886,0.521645956,0.383123113,2.20939454063631,"2020-2021","Sweet corn",50,1.1,52,0.497873955859054
"644",2021-01-15,12,0.578669286,0.459632401,0.275747381,0.128317811,0.305463329,0.039715949,0.366559953,0.128317811,0.305463329,0.500988359,0.457756291,0.312852154,2.20939454063631,"2020-2021","Sweet corn",100,1.21,42,0.54766135144496
"649",2021-01-15,2,0.48510665,0.351191124,0.224942883,0.07349724,0.231544089,0.012433577,0.277835965,0.07349724,0.231544089,0.339014247,0.347184852,0.227970214,2.20939454063631,"2020-2021","Sweet corn",75,0.89,52,0.402825291558689
"655",2021-01-15,3,0.547415392,0.409449091,0.272536241,0.079638145,0.274772104,0.009622568,0.329734883,0.079638145,0.274772104,0.478953898,0.412114681,0.427002743,2.20939454063631,"2020-2021","Sweet corn",100,1.75,52,0.792072202503041
"656",2021-01-15,4,0.46933293,0.361459577,0.209683422,0.09258077,0.232643752,0.029422406,0.279140716,0.09258077,0.232643752,0.113365647,0.348984365,-0.027508201,2.20939454063631,"2020-2021","Sweet corn",50,0.55,52,0.248936977929527
"657",2021-01-15,5,0.537270758,0.382658453,0.237119048,0.086217087,0.247570028,0.016551821,0.297051821,0.086217087,0.247570028,0.257471074,0.37137535,0.109791134,2.20939454063631,"2020-2021","Sweet corn",75,1.31,52,0.592922620159419
